find_k_seeds:20,0.3799402713775635,0.4167640209197998,0.4349250793457031,0.33588409423828125,0.3861391544342041,0.4000730514526367,0.3790929317474365,0.3121190071105957,0.4142899513244629,0.35428380966186523,0.4281952381134033,0.4065721035003662,0.38349223136901855,0.420072078704834,0.44237685203552246,0.39153194427490234,0.3737368583679199,0.4528951644897461,0.33085179328918457,0.3589649200439453
find_k_seeds:21,0.40326666831970215,0.40907979011535645,0.41656970977783203,0.436176061630249,0.3644421100616455,0.3877439498901367,0.325549840927124,0.39342427253723145,0.3178589344024658,0.42110371589660645,0.39376091957092285,0.37883806228637695,0.3937692642211914,0.42108798027038574,0.6457641124725342,0.6264960765838623,0.5132942199707031,0.3808770179748535,0.4289400577545166,0.4084038734436035
find_k_seeds:22,0.48497486114501953,0.45156407356262207,0.4874093532562256,0.46497201919555664,0.382098913192749,0.3500950336456299,0.3551459312438965,0.39403390884399414,0.38314270973205566,0.46825313568115234,0.4122128486633301,0.3939359188079834,0.42699289321899414,0.4936859607696533,0.39832592010498047,0.4415318965911865,0.5058150291442871,0.5398468971252441,0.47420573234558105,0.4841768741607666
find_k_seeds:23,0.4386320114135742,0.4238317012786865,0.4410121440887451,0.4434478282928467,0.5612921714782715,0.3959927558898926,0.4346139430999756,0.45365190505981445,0.49182605743408203,0.43793487548828125,0.39710307121276855,0.4898831844329834,0.4300217628479004,0.45001816749572754,0.3965029716491699,0.4706459045410156,0.4967789649963379,0.44081711769104004,0.7795419692993164,0.4953022003173828
find_k_seeds:24,0.4325549602508545,0.4945971965789795,0.6738779544830322,0.8404090404510498,0.5338890552520752,0.705453634262085,0.922644853591919,0.7993290424346924,0.8613529205322266,0.9826920032501221,1.2308568954467773,0.6027488708496094,0.6571390628814697,0.8096878528594971,0.6999571323394775,0.7472407817840576,0.9666471481323242,0.9589531421661377,1.4833667278289795,1.199718952178955
find_k_seeds:25,1.2671067714691162,0.8740286827087402,0.7757141590118408,0.7129080295562744,1.6283090114593506,0.6531908512115479,0.6820929050445557,0.5442090034484863,0.4231579303741455,0.5237717628479004,0.5517780780792236,0.44632506370544434,0.5086209774017334,0.5473217964172363,0.4833369255065918,0.451369047164917,0.4828341007232666,0.4938361644744873,0.43471193313598633,0.4784560203552246
find_k_seeds:26,0.5387101173400879,0.5541009902954102,0.4274148941040039,0.47904324531555176,0.3944430351257324,0.6982133388519287,0.5249941349029541,0.48380088806152344,0.5538220405578613,0.5006868839263916,0.5299556255340576,0.48903918266296387,0.5023560523986816,0.4356071949005127,0.5666320323944092,0.6153042316436768,0.504392147064209,0.4690730571746826,0.5825240612030029,0.43045997619628906
find_k_seeds:27,0.6604669094085693,0.7109377384185791,0.6299030780792236,0.7594420909881592,0.7052209377288818,0.6617331504821777,0.7263281345367432,0.6806318759918213,0.9391999244689941,1.1001551151275635,0.8179728984832764,0.8021941184997559,0.7735791206359863,0.6308040618896484,0.7333488464355469,1.5663249492645264,1.1117150783538818,0.6737840175628662,0.8738491535186768,0.7227518558502197
find_k_seeds:28,0.7281410694122314,0.5483529567718506,0.5306358337402344,0.5915160179138184,1.1177668571472168,0.7114999294281006,0.5661177635192871,0.6075849533081055,0.5463480949401855,0.6643118858337402,0.6069991588592529,0.5711150169372559,0.5770909786224365,0.5773217678070068,0.5140562057495117,0.7080769538879395,0.5355710983276367,0.6569087505340576,0.7233648300170898,1.111166000366211
find_k_seeds:29,0.6924350261688232,0.7661087512969971,0.5699019432067871,1.371208906173706,0.6012580394744873,0.6762721538543701,0.6925978660583496,0.61026930809021,0.5753650665283203,0.6168529987335205,0.5899960994720459,0.5293149948120117,0.6086301803588867,0.5827682018280029,0.6479909420013428,0.5743880271911621,0.6204509735107422,0.5647459030151367,0.9937007427215576,0.6888809204101562
