find_k_seeds:26,0.6050353050231934,0.7594656944274902,0.6250643730163574,0.5284795761108398,0.5683033466339111,0.7086801528930664,0.5903148651123047,0.5765647888183594,0.6139369010925293,0.6003360748291016,0.7490975856781006,0.6578817367553711,0.5855896472930908,0.5984342098236084,0.5823438167572021,0.5912787914276123,0.6754040718078613,0.6382284164428711,0.6583878993988037,0.6890029907226562,0.6506457328796387,0.5912418365478516,0.5835375785827637,0.7426350116729736,0.6731936931610107,0.5055742263793945,0.5395588874816895,0.6899681091308594,0.6991205215454102,0.572512149810791,0.7592308521270752,0.6283795833587646,0.7246203422546387,0.708728551864624,0.6839804649353027,0.748410701751709,0.7497694492340088,0.6230823993682861,0.7182662487030029,0.6561880111694336,0.715294599533081,0.6333320140838623,0.6020293235778809,0.6866471767425537,0.6666126251220703,0.657301664352417,0.7021992206573486,0.7441298961639404,0.5745782852172852,0.6337757110595703
find_k_seeds:27,0.6979367733001709,0.7592227458953857,0.6421139240264893,0.7649729251861572,0.8254027366638184,0.6663453578948975,0.6007978916168213,0.696052074432373,0.5988941192626953,0.5362019538879395,0.5897164344787598,0.6533999443054199,0.7759690284729004,0.7987077236175537,0.780397891998291,0.7052597999572754,0.7113747596740723,0.7276153564453125,0.8581688404083252,0.674856424331665,0.6525073051452637,0.7336690425872803,0.7259180545806885,0.7482616901397705,0.800318717956543,0.7924644947052002,0.6608996391296387,0.757112979888916,0.7534172534942627,0.6316003799438477,0.6561310291290283,0.7343297004699707,0.6452832221984863,0.5051956176757812,0.8106310367584229,0.7310948371887207,0.6602702140808105,0.8045294284820557,0.6027686595916748,0.7252917289733887,0.6369724273681641,0.7653839588165283,0.7401704788208008,0.7923429012298584,0.5682594776153564,0.7546532154083252,0.5494072437286377,0.7452437877655029,0.6278672218322754,0.6637704372406006
find_k_seeds:23,0.5321431159973145,0.6574225425720215,0.6096549034118652,0.4981412887573242,0.538621187210083,0.5005910396575928,0.6381113529205322,0.5172684192657471,0.44512462615966797,0.5847704410552979,0.5743453502655029,0.5023703575134277,0.5839550495147705,0.5826461315155029,0.5243840217590332,0.585660457611084,0.5189120769500732,0.6043539047241211,0.470259428024292,0.5459177494049072,0.5557208061218262,0.5538990497589111,0.6434433460235596,0.5111069679260254,0.45670437812805176,0.5162644386291504,0.5892987251281738,0.4935483932495117,0.5670709609985352,0.5333545207977295,0.5332627296447754,0.6535828113555908,0.511913537979126,0.4831526279449463,0.4823312759399414,0.5180056095123291,0.5869870185852051,0.4745640754699707,0.5424013137817383,0.657006025314331,0.5834267139434814,0.4531526565551758,0.4950242042541504,0.5433533191680908,0.4936251640319824,0.48766517639160156,0.5512399673461914,0.4876532554626465,0.45230627059936523,0.5690798759460449
find_k_seeds:28,0.7510280609130859,0.7676990032196045,0.695953369140625,0.630631685256958,0.7505950927734375,0.7697052955627441,0.6351633071899414,0.7006022930145264,0.7197885513305664,0.6409561634063721,0.6691367626190186,0.7949118614196777,0.7304403781890869,0.5972542762756348,0.7040841579437256,0.7238092422485352,0.6816973686218262,0.7875235080718994,0.6835124492645264,0.792339563369751,0.7054901123046875,0.6998534202575684,0.6726343631744385,0.7398300170898438,0.6603024005889893,0.6694083213806152,0.5357677936553955,0.7925822734832764,0.5689241886138916,0.7750651836395264,0.8029968738555908,0.7242186069488525,0.7420125007629395,0.6947593688964844,0.7876298427581787,0.7756061553955078,0.7886674404144287,0.7021710872650146,0.6441984176635742,0.643524169921875,0.7841274738311768,0.804903507232666,0.6959400177001953,0.6015505790710449,0.640479326248169,0.7561886310577393,0.6565661430358887,0.6594440937042236,0.7077171802520752,0.6191964149475098
find_k_seeds:24,0.6717913150787354,0.5983521938323975,0.658297061920166,0.636951208114624,0.682469367980957,0.4772613048553467,0.5676345825195312,0.5920743942260742,0.5216593742370605,0.5190646648406982,0.6545701026916504,0.4949944019317627,0.6052422523498535,0.7035861015319824,0.7172391414642334,0.6379270553588867,0.5225734710693359,0.45752549171447754,0.4769141674041748,0.6405611038208008,0.4875452518463135,0.5480594635009766,0.5565786361694336,0.699622392654419,0.6263957023620605,0.516664981842041,0.6302778720855713,0.483595609664917,0.5007848739624023,0.609137773513794,0.5873360633850098,0.6182620525360107,0.640704870223999,0.5967624187469482,0.5753974914550781,0.607011079788208,0.6259100437164307,0.633901834487915,0.4909968376159668,0.4873671531677246,0.6522390842437744,0.5434799194335938,0.5840270519256592,0.5132565498352051,0.5636603832244873,0.6041536331176758,0.5544135570526123,0.5978775024414062,0.6147780418395996,0.5864317417144775
find_k_seeds:36,0.80399489402771,0.8862900733947754,0.9601318836212158,0.8918716907501221,0.9500041007995605,0.940488338470459,0.8381533622741699,0.9592468738555908,0.9115805625915527,0.9429163932800293,0.7197983264923096,0.8527498245239258,0.9314413070678711,0.8740062713623047,0.9869866371154785,0.8557491302490234,0.7926912307739258,0.9047937393188477,1.0408368110656738,0.9295716285705566,0.9254863262176514,0.9040651321411133,0.7831535339355469,0.894984245300293,0.9226822853088379,0.8695023059844971,0.9566080570220947,1.0197148323059082,1.0108046531677246,0.7742536067962646,0.8047926425933838,1.0669219493865967,1.2245800495147705,0.9874639511108398,0.9480626583099365,0.8440532684326172,0.9236805438995361,1.0054025650024414,0.9424519538879395,0.9653635025024414,0.7740988731384277,0.9082887172698975,0.8675696849822998,1.0046229362487793,0.8967547416687012,0.8447279930114746,0.9246957302093506,0.9286894798278809,0.9466161727905273,0.8801431655883789
find_k_seeds:32,0.8179242610931396,0.7689542770385742,0.7675297260284424,0.893557071685791,0.8425333499908447,0.7798304557800293,0.8692569732666016,0.7802274227142334,0.8084313869476318,0.9030544757843018,0.9727249145507812,0.7069933414459229,0.8545448780059814,0.8251662254333496,0.8321597576141357,0.8699767589569092,0.8847947120666504,0.859567403793335,0.8484368324279785,0.8877146244049072,0.9125075340270996,0.8876075744628906,0.8527743816375732,0.8231754302978516,0.9016118049621582,0.8397481441497803,0.904672384262085,0.867713212966919,0.7496695518493652,0.7492814064025879,0.897122859954834,0.728797435760498,0.8944814205169678,0.8376448154449463,0.8187434673309326,0.8003783226013184,0.856074333190918,0.732121467590332,0.8167450428009033,0.7758619785308838,0.7859952449798584,0.7033765316009521,0.7998449802398682,0.8318357467651367,0.9067273139953613,0.9688096046447754,0.7247803211212158,0.9516868591308594,0.8958752155303955,0.8913877010345459
find_k_seeds:30,0.738861083984375,0.7989346981048584,0.7728686332702637,0.7749991416931152,0.7834980487823486,0.7461371421813965,0.7485251426696777,0.7316937446594238,0.7984428405761719,0.7273399829864502,0.7553014755249023,0.6638586521148682,0.7179806232452393,0.735973596572876,0.8129177093505859,0.7468767166137695,0.6925501823425293,0.8419592380523682,0.8706855773925781,0.6576523780822754,0.7662041187286377,0.984013557434082,0.664222240447998,0.792163610458374,0.7352161407470703,0.6715919971466064,0.7643206119537354,0.7965891361236572,0.8446862697601318,0.6456236839294434,0.8433308601379395,0.8021321296691895,0.6746153831481934,0.6721599102020264,0.7271473407745361,0.8127126693725586,0.815915584564209,0.7763404846191406,0.7942337989807129,0.657642126083374,0.7790582180023193,0.6871426105499268,0.7035708427429199,0.6994528770446777,0.8671629428863525,0.7322883605957031,0.8438327312469482,0.6769437789916992,0.721651554107666,0.8324060440063477
find_k_seeds:21,0.549813985824585,0.48217248916625977,0.45938968658447266,0.5643939971923828,0.4308340549468994,0.5101273059844971,0.490114688873291,0.42874860763549805,0.4354705810546875,0.5380468368530273,0.5281972885131836,0.47847890853881836,0.6155045032501221,0.4188992977142334,0.49866533279418945,0.5694832801818848,0.44345974922180176,0.48349857330322266,0.5908222198486328,0.4527859687805176,0.5557839870452881,0.5452384948730469,0.5421640872955322,0.456484317779541,0.4856107234954834,0.4434363842010498,0.4614603519439697,0.5130033493041992,0.5464184284210205,0.4866774082183838,0.38035035133361816,0.4657113552093506,0.4651031494140625,0.5817387104034424,0.44714832305908203,0.4940762519836426,0.5004303455352783,0.5753810405731201,0.4430375099182129,0.4231710433959961,0.4783635139465332,0.4581613540649414,0.4900825023651123,0.4361581802368164,0.5119504928588867,0.46292996406555176,0.5174226760864258,0.47724008560180664,0.43186354637145996,0.429577112197876
find_k_seeds:34,0.7497618198394775,0.7997527122497559,0.8838479518890381,0.904865026473999,0.7900021076202393,0.6919667720794678,0.96626877784729,0.9257769584655762,0.7022371292114258,0.8783409595489502,0.8954565525054932,1.0504965782165527,0.8415892124176025,0.9274330139160156,0.7624456882476807,0.9199998378753662,0.7380790710449219,0.913672685623169,0.9080851078033447,0.9061393737792969,0.8176407814025879,0.7823526859283447,0.8276848793029785,0.7870733737945557,0.9444382190704346,0.9498152732849121,0.793604850769043,0.8619778156280518,0.8555421829223633,0.8567194938659668,0.7157597541809082,0.8682305812835693,0.9139606952667236,0.7776083946228027,0.8903067111968994,0.9027650356292725,0.8904871940612793,0.7411136627197266,0.8138883113861084,0.8967413902282715,0.8988261222839355,0.9046552181243896,0.9679470062255859,0.7576167583465576,0.8579268455505371,0.891516923904419,0.8595876693725586,0.9220619201660156,0.8867428302764893,0.9681878089904785
